"ResponseId","HHResponseId","HHCODE","PERCODE","PERNAME","DIARY","DATE","PLANO1","PLACE1","ACTIVITY1","PLOC1","PLOC1_PID","PLOC1_LAT","PLOC1_LNG","PLOC1_APPROX","PLOC1_GEOID","DEP_TIME","MODE","PEOPLE","VEHICLE","PLANO2","PLACE2","ACTIVITY2","PLOC2","PLOC2_PID","PLOC2_LAT","PLOC2_LNG","PLOC2_APPROX","PLOC2_GEOID","ARR_TIME","TRIP_TIME","DIST_D","DIST_W","DIST_B","DIST_T","TIME_D","TIME_W","TIME_B","TIME_T","TEXT_T","DIST","TIME"
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-01-29 08:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-29 08:35:00,5,1.19676091624911,1.19676091624911,1.19676091624911,1.43536745406824,2.91666666666667,24.7833333333333,7.31666666666667,21.1833333333333,"",1.19676091624911,2.91666666666667
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,4,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-29 10:25:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",5,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050004011",2019-01-29 10:30:00,5,1.57393322993717,1.57393322993717,1.57393322993717,NA,4,27.6666666666667,5.16666666666667,NA,"transit_not_in_trek",1.57393322993717,4
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,5,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050004011",2019-01-29 11:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",6,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-29 11:05:00,5,0.580982064741907,0.580982064741907,0.580982064741907,NA,1.53333333333333,11.05,2.85,NA,"transit_not_in_trek",0.580982064741907,1.53333333333333
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,6,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-29 11:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",7,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-29 11:20:00,5,2.17666328640738,2.15491529467907,2.15988626421697,NA,5.56666666666667,46.1,15.6166666666667,NA,"transit_not_in_trek",2.17666328640738,5.56666666666667
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,7,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-29 16:00:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",8,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-01-29 16:05:00,5,1.19676091624911,1.19676091624911,1.19676091624911,NA,2.91666666666667,22.45,4.95,NA,"transit_not_in_trek",1.19676091624911,2.91666666666667
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,8,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-01-29 16:10:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",9,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-29 16:15:00,5,1.72492642965084,1.78395669291339,1.77028652668416,2.91360952040086,5.15,33.35,7.1,23.7333333333333,"",1.72492642965084,5.15
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,9,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-29 16:25:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",10,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-29 16:30:00,5,0.709605901535035,0.56171955778255,0.635662729658793,NA,4.25,11.3333333333333,2.76666666666667,NA,"transit_not_in_trek",0.709605901535035,4.25
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,10,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-29 16:35:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",11,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-29 16:40:00,5,0.334919072615923,0.33554044380816,0.33554044380816,NA,3.21666666666667,6.9,1.8,NA,"transit_not_in_trek",0.334919072615923,3.21666666666667
"R_1ojTJogVyPoBRte","R_27VHpa9fc4213lO",1210,2,"","DIARY3",2019-01-29,11,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-29 16:50:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",12,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-29 16:55:00,5,2.42893999045574,2.3351129404279,2.47181460272011,2.78995665314563,6.16666666666667,49.0666666666667,15.5166666666667,34.9666666666667,"",2.42893999045574,6.16666666666667
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,1,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 08:50:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008004",2019-01-30 09:00:00,10,3.79595661337787,3.67541060208383,3.97429014554999,4.01530064423765,9.38333333333333,71.5,17.75,32.6666666666667,"",3.79595661337787,9.38333333333333
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,2,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008004",2019-01-30 11:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-01-30 11:40:00,10,2.60168118189772,2.47864968583472,2.67376024019725,2.84090909090909,6.38333333333333,50.4333333333333,16.55,18.7333333333333,"",2.60168118189772,6.38333333333333
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-01-30 11:45:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 11:50:00,5,1.19676091624911,1.19676091624911,1.19676091624911,NA,2.91666666666667,24.7833333333333,7.31666666666667,NA,"transit_not_in_trek",1.19676091624911,2.91666666666667
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,4,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 13:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050004033",2019-01-30 13:15:00,15,3.80962677960709,3.60208880139982,3.60457428616877,3.62072993716694,8.78333333333333,67.3333333333333,14.2,16.2833333333333,"",3.80962677960709,8.78333333333333
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050004033",2019-01-30 14:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 14:25:00,10,3.80962677960709,3.60208880139982,3.62135130835918,3.62197267955142,8.86666666666667,74.4,21.55,21.5,"",3.80962677960709,8.86666666666667
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,6,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 15:30:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",7,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,TRUE,"490050004022",2019-01-30 15:35:00,5,0.886696691322675,0.886696691322675,0.886696691322675,NA,2.83333333333333,16.7666666666667,4.35,NA,"transit_not_in_trek",0.886696691322675,2.83333333333333
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,7,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,TRUE,"490050004022",2019-01-30 15:40:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",8,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 15:45:00,5,0.886696691322675,0.886696691322675,0.886696691322675,NA,2.83333333333333,18.6,5.86666666666667,NA,"transit_not_in_trek",0.886696691322675,2.83333333333333
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,8,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 19:20:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",9,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050004011",2019-01-30 19:25:00,5,2.2002753917124,2.13316730295077,2.1953044221745,6.61014674302076,5.7,38.95,7.8,45.2333333333333,"",2.2002753917124,5.7
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,9,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050004011",2019-01-30 20:30:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",10,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-30 20:30:00,0,0.475970333253798,0.320006164002227,0.323113019963414,NA,2.88333333333333,6.41666666666667,1.46666666666667,NA,"transit_not_in_trek",0.475970333253798,2.88333333333333
"R_1DpXBBTjlXOYjub","R_27VHpa9fc4213lO",1210,2,"","DIARY4",2019-01-30,10,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-30 20:45:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",11,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-01-30 20:50:00,5,2.53767994909727,2.35188996261831,2.38544400699912,NA,7.5,49.8166666666667,15.2166666666667,NA,"transit_not_in_trek",2.53767994909727,7.5
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,1,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-21 06:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050004011",2019-02-21 06:35:00,5,2.2002753917124,2.13316730295077,2.1953044221745,NA,5.7,38.95,7.8,NA,"transit_not_in_trek",2.2002753917124,5.7
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,2,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050004011",2019-02-21 07:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-02-21 07:45:00,5,1.69075101407779,1.67583810546409,1.69075101407779,3.19571204167661,4.83333333333333,35.25,10.2666666666667,29.95,"",1.69075101407779,4.83333333333333
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004022",2019-02-21 07:50:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-21 07:55:00,5,1.19676091624911,1.19676091624911,1.19676091624911,1.20111051459477,2.91666666666667,24.7833333333333,7.31666666666667,12.5333333333333,"",1.19676091624911,2.91666666666667
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,4,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-21 09:40:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008003",2019-02-21 09:55:00,15,4.27254831782391,4.04699057504176,4.37880279169649,4.81811222460829,10.4166666666667,78.35,18.9833333333333,45.55,"",4.27254831782391,10.4166666666667
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,5,"Other place","Civic or religious activities","","",NA,NA,FALSE,"490050008003",2019-02-21 11:05:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-21 11:20:00,15,4.44031853972799,4.04699057504176,4.42167740396087,4.79760697526446,10.1333333333333,83.75,25.5666666666667,39.5666666666667,"",4.44031853972799,10.1333333333333
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,6,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-21 15:10:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",7,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,TRUE,"490050004022",2019-02-21 15:15:00,5,0.416940069991251,0.416940069991251,0.416940069991251,NA,1.08333333333333,7.15,1.36666666666667,NA,"transit_not_in_trek",0.416940069991251,1.08333333333333
"R_z0djBnJPvYnEG3f","R_27VHpa9fc4213lO",1210,2,"","DIARY5",2019-02-21,7,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,TRUE,"490050004022",2019-02-21 16:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",8,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-21 16:30:00,10,0.416940069991251,0.416940069991251,0.416940069991251,NA,1.06666666666667,9.28333333333333,3.55,NA,"transit_not_in_trek",0.416940069991251,1.06666666666667
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,1,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-22 08:00:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",2,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050005021",2019-02-22 08:10:00,10,2.21705241390281,2.20213950528911,2.24874234470691,2.2885101010101,6.28333333333333,39.9666666666667,8.93333333333333,31.55,"",2.21705241390281,6.28333333333333
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,2,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050005021",2019-02-22 08:15:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-02-22 08:20:00,5,1.34402588880935,1.34402588880935,1.43909568122167,4.19674103237095,4.23333333333333,27.3,8.05,23.6833333333333,"",1.34402588880935,4.23333333333333
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-02-22 08:25:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",4,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-02-22 08:30:00,5,1.31109321562077,1.27567505766325,1.27753917123996,1.97533902012248,4.6,25.7833333333333,6.16666666666667,15.75,"",1.31109321562077,4.6
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,4,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-02-22 08:40:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",5,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-22 08:40:00,0,1.92190109759007,1.87467688698004,1.92190109759007,2.21643104271057,5.18333333333333,40.0166666666667,12.75,36.2166666666667,"",1.92190109759007,5.18333333333333
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,5,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-22 16:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",6,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050004011",2019-02-22 16:45:00,5,1.57393322993717,1.57393322993717,1.57393322993717,NA,4,27.6666666666667,5.16666666666667,NA,"transit_not_in_trek",1.57393322993717,4
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,6,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050004011",2019-02-22 17:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",7,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-22 17:20:00,5,1.59071025212757,1.57393322993717,1.57393322993717,NA,4.06666666666667,34.2333333333333,11.75,NA,"transit_not_in_trek",1.59071025212757,4.06666666666667
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,7,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-22 17:30:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",8,"Other place","Eat meal at restaurant","","",NA,NA,FALSE,"490050008003",2019-02-22 17:40:00,10,4.01654338662213,3.7897429014555,3.89164777698242,4.01840750019884,9.86666666666667,71.7666666666667,15.8333333333333,28.2333333333333,"",4.01654338662213,9.86666666666667
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,8,"Other place","Eat meal at restaurant","","",NA,NA,FALSE,"490050008003",2019-02-22 18:25:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",9,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-02-22 18:30:00,5,2.04866082080649,1.90947367374533,1.97658176250696,1.99149467112066,7.06666666666667,38.3166666666667,9.98333333333333,13.3166666666667,"",2.04866082080649,7.06666666666667
"R_a997l84DnuhNftn","R_27VHpa9fc4213lO",1210,2,"","DIARY6",2019-02-22,9,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-02-22 18:50:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",10,"Home","Home activities","","",NA,NA,FALSE,"490050004022",2019-02-22 19:00:00,10,1.93308577905035,1.90325996182295,1.90325996182295,2.65263361966118,5.5,40.1833333333333,12.5666666666667,34.8,"",1.93308577905035,5.5
"R_3KxyvtLXDHkt0Ah","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 07:05:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-14 07:30:00,25,3.06895231846019,2.98879543466158,3.07143780322914,6.94071621729102,8.15,58.25,14.5166666666667,34,"",3.06895231846019,8.15
"R_3KxyvtLXDHkt0Ah","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-14,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-14 15:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-14 15:30:00,15,1.11722540364273,1.10604072218245,1.10604072218245,NA,3.48333333333333,22.4833333333333,5.76666666666667,NA,"transit_not_in_trek",1.11722540364273,3.48333333333333
"R_3KxyvtLXDHkt0Ah","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-14,3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-14 15:35:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050013001",2019-01-14 16:00:00,25,12.4777549113179,10.6664578859461,10.6763998250219,NA,18.4166666666667,208.5,51.2833333333333,NA,"transit_not_in_trek",12.4777549113179,18.4166666666667
"R_3KxyvtLXDHkt0Ah","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-14,4,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050013001",2019-01-14 18:00:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",5,"Other place","Service private vehicle (gas, oil, repairs, etc.)","","",NA,NA,FALSE,"490050010022",2019-01-14 18:20:00,20,8.87318062514913,8.83527698242265,8.83403424003818,NA,16.2666666666667,172.316666666667,42.5,NA,"transit_not_in_trek",8.87318062514913,16.2666666666667
"R_3KxyvtLXDHkt0Ah","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-14,5,"Other place","Service private vehicle (gas, oil, repairs, etc.)","","",NA,NA,FALSE,"490050010022",2019-01-14 18:30:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 18:35:00,5,0.786655929372465,0.784791815795753,0.786655929372465,NA,2.63333333333333,16,3.85,NA,"transit_not_in_trek",0.786655929372465,2.63333333333333
"R_30ufqvVHNNh1jfN","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-15,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 07:30:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-15 08:15:00,45,3.06895231846019,2.98879543466158,3.07143780322914,6.94071621729102,8.15,58.25,14.5166666666667,34,"",3.06895231846019,8.15
"R_30ufqvVHNNh1jfN","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-15,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-15 15:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 15:20:00,5,3.06833094726795,2.96456195816432,3.06833094726795,4.41919191919192,8.91666666666667,59.2833333333333,15.8166666666667,25.8833333333333,"",3.06833094726795,8.91666666666667
"R_30ufqvVHNNh1jfN","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-15,3,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 15:25:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",4,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-15 15:35:00,10,2.19095482382884,2.10272011453114,2.09837051618548,2.35188996261831,7.3,41.7333333333333,11.4333333333333,24.9,"",2.19095482382884,7.3
"R_30ufqvVHNNh1jfN","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-15,4,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-15 16:00:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",5,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050014012",2019-01-15 16:30:00,30,9.32802433786686,9.08258271693311,9.52375626342162,13.3458104668735,17.6,182.066666666667,50.9333333333333,47.7,"",9.32802433786686,17.6
"R_30ufqvVHNNh1jfN","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY12",2019-01-15,5,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050014012",2019-01-15 16:40:00,"Car/Van/Truck/SUV Driver","2","Primary household vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 17:00:00,20,8.04178596993558,7.72861488904796,8.00636781197805,10.0985246162412,13.7833333333333,148.7,37,41.2666666666667,"",8.04178596993558,13.7833333333333
"R_2qwo3fd5mt4NiFm","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY3",2019-01-29,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 07:45:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-29 08:15:00,30,3.06895231846019,2.98879543466158,3.07143780322914,3.31128708343275,8.15,58.25,14.5166666666667,39.6333333333333,"",3.06895231846019,8.15
"R_2qwo3fd5mt4NiFm","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY3",2019-01-29,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-29 16:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 16:15:00,15,3.06833094726795,2.96456195816432,3.06833094726795,4.41919191919192,8.91666666666667,59.2833333333333,15.8166666666667,25.3833333333333,"",3.06833094726795,8.91666666666667
"R_1qWAJbhCRisJgFw","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY4",2019-01-30,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 07:50:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",2,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050014012",2019-01-30 08:05:00,15,8.03495088682097,7.72861488904796,7.95852223017577,12.3814423765211,13.6166666666667,154.45,42.6166666666667,40.0333333333333,"",8.03495088682097,13.6166666666667
"R_1qWAJbhCRisJgFw","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY4",2019-01-30,2,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050014012",2019-01-30 08:10:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-30 08:35:00,25,10.0519217768234,9.63560307802434,9.63373896444763,12.4584924043585,17.6666666666667,185.15,44.2833333333333,53.3333333333333,"",10.0519217768234,17.6666666666667
"R_1qWAJbhCRisJgFw","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY4",2019-01-30,3,"Primary job","Work activities","","",NA,NA,FALSE,"490050005022",2019-01-30 15:45:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050014023",2019-01-30 16:05:00,20,10.5005517776187,9.05462101328243,9.18200210769108,10.6266901296429,17.4833333333333,180.016666666667,47.0333333333333,37.2333333333333,"",10.5005517776187,17.4833333333333
"R_1qWAJbhCRisJgFw","R_9ZiCUCGXNMt1whX",1211,1,"","DIARY4",2019-01-30,4,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050014023",2019-01-30 16:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",5,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050014012",2019-01-30 16:45:00,5,1.38752187226597,1.3098504732363,1.38130816034359,1.39187147061163,3.6,27.2,9.18333333333333,5.88333333333333,"",1.38752187226597,3.6
